time,City,Confirmed,Death,Recovered,Incidence
2412,20200709T00:00:00Z,충북,66,0,63,4.13
2413,20200709T00:00:00Z,충남,180,0,154,8.48
2414,20200709T00:00:00Z,전북,33,0,22,1.82
2415,20200709T00:00:00Z,전남,29,0,19,1.56
2416,20200709T00:00:00Z,경북,1393,54,1332,52.32
2417,20200709T00:00:00Z,경남,142,0,131,4.22
2418,20200709T00:00:00Z,제주,20,0,18,2.98
2419,20200709T00:00:00Z,검역,809,0,606,-
2420,20200710T00:00:00Z,합계,13338,288,12065,25.73
2421,20200710T00:00:00Z,서울,1401,9,1182,14.39
2422,20200710T00:00:00Z,부산,156,3,146,4.57
2423,20200710T00:00:00Z,대구,6926,189,6710,284.26
2424,20200710T00:00:00Z,인천,359,2,323,12.14
2425,20200710T00:00:00Z,광주,147,0,37,10.09
2426,20200710T00:00:00Z,대전,156,2,66,10.58
2427,20200710T00:00:00Z,울산,55,1,53,4.79
2428,20200710T00:00:00Z,세종,50,0,49,14.61
2429,20200710T00:00:00Z,경기,1337,25,1078,10.09
2430,20200710T00:00:00Z,강원,67,3,56,4.35
2431,20200710T00:00:00Z,충북,68,0,63,4.25
2432,20200710T00:00:00Z,충남,180,0,155,8.48
2433,20200710T00:00:00Z,전북,33,0,22,1.82
2434,20200710T00:00:00Z,전남,32,0,19,1.72
2435,20200710T00:00:00Z,경북,1393,54,1333,52.32
2436,20200710T00:00:00Z,경남,145,0,133,4.31
2437,20200710T00:00:00Z,제주,20,0,18,2.98
2438,20200710T00:00:00Z,검역,813,0,622,-
2439,20200711T00:00:00Z,합계,13373,288,12144,25.79
2440,20200711T00:00:00Z,서울,1409,9,1198,14.48
2441,20200711T00:00:00Z,부산,156,3,146,4.57
2442,20200711T00:00:00Z,대구,6926,189,6712,284.26
2443,20200711T00:00:00Z,인천,360,2,329,12.18
2444,20200711T00:00:00Z,광주,156,0,40,10.71
2445,20200711T00:00:00Z,대전,158,2,82,10.72
2446,20200711T00:00:00Z,울산,55,1,53,4.79
2447,20200711T00:00:00Z,세종,50,0,50,14.61
2448,20200711T00:00:00Z,경기,1341,25,1096,10.12
2449,20200711T00:00:00Z,강원,67,3,56,4.35
2450,20200711T00:00:00Z,충북,68,0,63,4.25
2451,20200711T00:00:00Z,충남,181,0,159,8.53
2452,20200711T00:00:00Z,전북,35,0,22,1.93
2453,20200711T00:00:00Z,전남,32,0,19,1.72
2454,20200711T00:00:00Z,경북,1393,54,1333,52.32
2455,20200711T00:00:00Z,경남,145,0,133,4.31
2456,20200711T00:00:00Z,제주,20,0,18,2.98
2457,20200711T00:00:00Z,검역,821,0,635,-
2458,20200712T00:00:00Z,합계,13417,289,12178,25.88
2459,20200712T00:00:00Z,서울,1416,9,1209,14.55
2460,20200712T00:00:00Z,부산,156,3,148,4.57
2461,20200712T00:00:00Z,대구,6926,189,6712,284.26
2462,20200712T00:00:00Z,인천,360,2,330,12.18
2463,20200712T00:00:00Z,광주,161,0,43,11.05
2464,20200712T00:00:00Z,대전,159,2,85,10.79
2465,20200712T00:00:00Z,울산,55,1,53,4.79
2466,20200712T00:00:00Z,세종,50,0,50,14.61
2467,20200712T00:00:00Z,경기,1358,26,1103,10.25
2468,20200712T00:00:00Z,강원,67,3,57,4.35
2469,20200712T00:00:00Z,충북,68,0,63,4.25
2470,20200712T00:00:00Z,충남,181,0,159,8.53
2471,20200712T00:00:00Z,전북,36,0,22,1.98
2472,20200712T00:00:00Z,전남,32,0,19,1.72
2473,20200712T00:00:00Z,경북,1393,54,1333,52.32
2474,20200712T00:00:00Z,경남,146,0,133,4.34
2475,20200712T00:00:00Z,제주,20,0,18,2.98
2476,20200712T00:00:00Z,검역,833,0,641,-
2477,20200713T00:00:00Z,합계,13479,289,12204,26
2478,20200713T00:00:00Z,서울,1429,9,1217,14.68
2479,20200713T00:00:00Z,부산,156,3,148,4.57
2480,20200713T00:00:00Z,대구,6927,189,6715,284.3
2481,20200713T00:00:00Z,인천,363,2,332,12.28
2482,20200713T00:00:00Z,광주,168,0,44,11.53
2483,20200713T00:00:00Z,대전,159,2,85,10.79
2484,20200713T00:00:00Z,울산,55,1,53,4.79
2485,20200713T00:00:00Z,세종,50,0,50,14.61
2486,20200713T00:00:00Z,경기,1369,26,1106,10.33
2487,20200713T00:00:00Z,강원,69,3,57,4.48
2488,20200713T00:00:00Z,충북,69,0,63,4.31
2489,20200713T00:00:00Z,충남,185,0,163,8.72
2490,20200713T00:00:00Z,전북,36,0,23,1.98
2491,20200713T00:00:00Z,전남,32,0,20,1.72
2492,20200713T00:00:00Z,경북,1393,54,1333,52.32
2493,20200713T00:00:00Z,경남,148,0,134,4.4
2494,20200713T00:00:00Z,제주,20,0,18,2.98
2495,20200713T00:00:00Z,검역,851,0,643,-
2496,20200714T00:00:00Z,합계,13512,289,122282,26.06
2497,20200714T00:00:00Z,서울,1436,9,1244,14.75
2498,20200714T00:00:00Z,부산,156,3,148,4.57
2499,20200714T00:00:00Z,대구,6927,189,6720,284.30
2500,20200714T00:00:00Z,인천,363,2,335,12.28
2501,20200714T00:00:00Z,광주,169,0,54,11.60
2502,20200714T00:00:00Z,대전,160,2,87,10.85
2503,20200714T00:00:00Z,울산,55,1,53,4.79
2504,20200714T00:00:00Z,세종,50,0,50,14.61
2505,20200714T00:00:00Z,경기,1378,26,1131,10.40
2506,20200714T00:00:00Z,강원,69,3,57,4.48
2507,20200714T00:00:00Z,충북,70,0,63,4.38
2508,20200714T00:00:00Z,충남,185,0,165,8.72
2509,20200714T00:00:00Z,전북,38,0,23,2.09
2510,20200714T00:00:00Z,전남,32,0,20,1.72
2511,20200714T00:00:00Z,경북,1393,54,1333,52.32
2512,20200714T00:00:00Z,경남,148,0,134,4.40
2513,20200714T00:00:00Z,제주,20,0,18,2.98
2514,20200714T00:00:00Z,검역,863,0,647,-
2515,20200715T00:00:00Z,합계,13551,289,12348,26.14
2516,20200715T00:00:00Z,서울,1442,9,1275,14.81
2517,20200715T00:00:00Z,부산,156,3,148,4.57
2518,20200715T00:00:00Z,대구,6927,189,6720,284.30
2519,20200715T00:00:00Z,인천,364,2,336,12.31
2520,20200715T00:00:00Z,광주,170,0,57,11.67
2521,20200715T00:00:00Z,대전,163,2,91,11.06
2522,20200715T00:00:00Z,울산,55,1,53,4.79
2523,20200715T00:00:00Z,세종,50,0,50,14.61
2524,20200715T00:00:00Z,경기,1383,26,1149,10.44
2525,20200715T00:00:00Z,강원,69,3,58,4.48
2526,20200715T00:00:00Z,충북,70,0,63,4.38
2527,20200715T00:00:00Z,충남,185,0,167,8.72
2528,20200715T00:00:00Z,전북,38,0,23,2.09
2529,20200715T00:00:00Z,전남,32,0,20,1.72
2530,20200715T00:00:00Z,경북,1393,54,1334,52.32
2531,20200715T00:00:00Z,경남,148,0,134,4.40
2532,20200715T00:00:00Z,제주,20,0,18,2.98
2533,20200715T00:00:00Z,검역,886,0,652,-
2534,20200716T00:00:00Z,합계,13612,291,12396,26.25
2535,20200716T00:00:00Z,서울,1449,9,1286,14.89
2536,20200716T00:00:00Z,부산,156,3,148,4.57
2537,20200716T00:00:00Z,대구,6929,189,6723,284.38
2538,20200716T00:00:00Z,인천,367,2,336,12.41
2539,20200716T00:00:00Z,광주,171,0,63,11.74
2540,20200716T00:00:00Z,대전,164,2,96,11.13
2541,20200716T00:00:00Z,울산,56,1,53,4.88
2542,20200716T00:00:00Z,세종,50,0,50,14.61
2543,20200716T00:00:00Z,경기,1404,28,1165,10.60
2544,20200716T00:00:00Z,강원,72,3,58,4.67
2545,20200716T00:00:00Z,충북,71,0,63,4.44
2546,20200716T00:00:00Z,충남,185,0,167,8.72
2547,20200716T00:00:00Z,전북,38,0,23,2.09
2548,20200716T00:00:00Z,전남,32,0,20,1.72
2549,20200716T00:00:00Z,경북,1393,54,1335,52.32
2550,20200716T00:00:00Z,경남,149,0,134,4.43
2551,20200716T00:00:00Z,제주,20,0,18,2.98
2552,20200716T00:00:00Z,검역,906,0,658,-
2553,20200717T00:00:00Z,합계,13672,293,12460,26.37
2554,20200717T00:00:00Z,서울,1458,9,1300,14.98
2555,20200717T00:00:00Z,부산,156,3,148,4.57
2556,20200717T00:00:00Z,대구,6929,189,6725,284.38
2557,20200717T00:00:00Z,인천,367,2,341,12.41
2558,20200717T00:00:00Z,광주,176,1,71,12.08
2559,20200717T00:00:00Z,대전,165,2,99,11.19
2560,20200717T00:00:00Z,울산,56,1,53,4.88
2561,20200717T00:00:00Z,세종,50,0,50,14.61
2562,20200717T00:00:00Z,경기,1419,29,1185,10.71
2563,20200717T00:00:00Z,강원,72,3,58,4.67
2564,20200717T00:00:00Z,충북,71,0,64,4.44
2565,20200717T00:00:00Z,충남,185,0,169,8.72
2566,20200717T00:00:00Z,전북,38,0,24,2.09
2567,20200717T00:00:00Z,전남,32,0,21,1.72
2568,20200717T00:00:00Z,경북,1393,54,1335,52.32
2569,20200717T00:00:00Z,경남,151,0,134,4.49
2570,20200717T00:00:00Z,제주,23,0,18,3.43
2571,20200717T00:00:00Z,검역,931,0,665,-
2572,20200718T00:00:00Z,합계,13711,294,12519,26.44
2573,20200718T00:00:00Z,서울,1464,9,1318,15.04
2574,20200718T00:00:00Z,부산,157,3,149,4.6
2575,20200718T00:00:00Z,대구,6932,190,6726,284.51
2576,20200718T00:00:00Z,인천,369,2,342,12.48
2577,20200718T00:00:00Z,광주,176,1,77,12.08
2578,20200718T00:00:00Z,대전,165,2,108,11.19
2579,20200718T00:00:00Z,울산,57,1,53,4.97
2580,20200718T00:00:00Z,세종,50,0,50,14.61
2581,20200718T00:00:00Z,경기,1429,29,1201,10.78
2582,20200718T00:00:00Z,강원,72,3,58,4.67
2583,20200718T00:00:00Z,충북,71,0,64,4.44
2584,20200718T00:00:00Z,충남,185,0,170,8.72
2585,20200718T00:00:00Z,전북,38,0,24,2.09
2586,20200718T00:00:00Z,전남,33,0,21,1.77
2587,20200718T00:00:00Z,경북,1393,54,1335,52.32
2588,20200718T00:00:00Z,경남,153,0,134,4.55
2589,20200718T00:00:00Z,제주,24,0,18,3.58
2590,20200718T00:00:00Z,검역,943,0,671,-
2591,20200719T00:00:00Z,합계,13745,295,12556,26.51
2592,20200719T00:00:00Z,서울,1474,10,1320,15.14
2593,20200719T00:00:00Z,부산,157,3,149,4.6
2594,20200719T00:00:00Z,대구,6932,190,6727,284.51
2595,20200719T00:00:00Z,인천,370,2,345,12.52
2596,20200719T00:00:00Z,광주,186,1,87,12.77
2597,20200719T00:00:00Z,대전,166,2,111,11.26
2598,20200719T00:00:00Z,울산,57,1,53,4.97
2599,20200719T00:00:00Z,세종,50,0,50,14.61
2600,20200719T00:00:00Z,경기,1433,29,1209,10.81
2601,20200719T00:00:00Z,강원,72,3,58,4.67
2602,20200719T00:00:00Z,충북,71,0,64,4.44
2603,20200719T00:00:00Z,충남,185,0,170,8.72
2604,20200719T00:00:00Z,전북,38,0,24,2.09
2605,20200719T00:00:00Z,전남,33,0,21,1.77
2606,20200719T00:00:00Z,경북,1393,54,1335,52.32
2607,20200719T00:00:00Z,경남,153,0,139,4.55
2608,20200719T00:00:00Z,제주,25,0,18,3.73
2609,20200719T00:00:00Z,검역,950,0,676,-
2610,20200720T00:00:00Z,합계,13771,296,12572,26.56
2611,20200720T00:00:00Z,서울,1477,10,1322,15.17
2612,20200720T00:00:00Z,부산,157,3,149,4.60
2613,20200720T00:00:00Z,대구,6934,190,6728,284.59
2614,20200720T00:00:00Z,인천,372,2,348,12.58
2615,20200720T00:00:00Z,광주,187,2,89,12.84
2616,20200720T00:00:00Z,대전,166,2,111,11.26
2617,20200720T00:00:00Z,울산,57,1,53,4.97
2618,20200720T00:00:00Z,세종,50,0,50,14.61
2619,20200720T00:00:00Z,경기,1434,29,1216,10.82
2620,20200720T00:00:00Z,강원,72,3,58,4.67
2621,20200720T00:00:00Z,충북,71,0,64,4.44
2622,20200720T00:00:00Z,충남,186,0,170,8.76
2623,20200720T00:00:00Z,전북,39,0,24,2.15
2624,20200720T00:00:00Z,전남,35,0,21,1.88
2625,20200720T00:00:00Z,경북,1394,54,1336,52.36
2626,20200720T00:00:00Z,경남,155,0,139,4.61
2627,20200720T00:00:00Z,제주,25,0,18,3.73
2628,20200720T00:00:00Z,검역,960,0,676,-
2629,20200721T00:00:00Z,합계,13816,296,12643,26.56
2630,20200721T00:00:00Z,서울,1498,10,1340,15.17
2631,20200721T00:00:00Z,부산,157,3,149,4.60
2632,20200721T00:00:00Z,대구,6936,190,6730,284.59
2633,20200721T00:00:00Z,인천,372,2,349,12.58
2634,20200721T00:00:00Z,광주,187,2,94,12.84
2635,20200721T00:00:00Z,대전,166,2,122,11.26
2636,20200721T00:00:00Z,울산,57,1,53,4.97
2637,20200721T00:00:00Z,세종,50,0,50,14.61
2638,20200721T00:00:00Z,경기,1436,29,1227,10.82
2639,20200721T00:00:00Z,강원,72,3,58,4.67
2640,20200721T00:00:00Z,충북,71,0,66,4.44
2641,20200721T00:00:00Z,충남,186,0,174,8.76
2642,20200721T00:00:00Z,전북,39,0,24,2.15
2643,20200721T00:00:00Z,전남,35,0,21,1.88
2644,20200721T00:00:00Z,경북,1395,54,1336,52.36
2645,20200721T00:00:00Z,경남,155,0,142,4.61
2646,20200721T00:00:00Z,제주,26,0,18,3.73
2647,20200721T00:00:00Z,검역,978,0,690,-
2648,20200722T00:00:00Z,합계,13879,297,12698,26.77
2649,20200722T00:00:00Z,서울,1514,11,1346,15.55
2650,20200722T00:00:00Z,부산,157,3,149,4.60
2651,20200722T00:00:00Z,대구,6937,190,6730,284.71
2652,20200722T00:00:00Z,인천,377,2,349,12.75
2653,20200722T00:00:00Z,광주,191,2,101,13.11
2654,20200722T00:00:00Z,대전,166,2,135,11.26
2655,20200722T00:00:00Z,울산,57,1,53,4.97
2656,20200722T00:00:00Z,세종,50,0,50,14.61
2657,20200722T00:00:00Z,경기,1451,29,1237,10.95
2658,20200722T00:00:00Z,강원,72,3,59,4.67
2659,20200722T00:00:00Z,충북,72,0,66,4.50
2660,20200722T00:00:00Z,충남,187,0,179,8.81
2661,20200722T00:00:00Z,전북,39,0,27,2.15
2662,20200722T00:00:00Z,전남,35,0,21,1.88
2663,20200722T00:00:00Z,경북,1395,54,1338,52.39
2664,20200722T00:00:00Z,경남,156,0,142,4.64
2665,20200722T00:00:00Z,제주,26,0,18,3.88
2666,20200722T00:00:00Z,검역,997,0,698,-
2667,20200723T00:00:00Z,합계,13938,297,12758,26.88
2668,20200723T00:00:00Z,서울,1526,11,1361,15.68
2669,20200723T00:00:00Z,부산,159,3,150,4.66
2670,20200723T00:00:00Z,대구,6937,190,6730,284.71
2671,20200723T00:00:00Z,인천,380,2,352,12.85
2672,20200723T00:00:00Z,광주,200,2,112,13.73
2673,20200723T00:00:00Z,대전,166,2,139,11.26
2674,20200723T00:00:00Z,울산,57,1,53,4.97
2675,20200723T00:00:00Z,세종,50,0,50,14.61
2676,20200723T00:00:00Z,경기,1479,29,1250,11.16
2677,20200723T00:00:00Z,강원,72,3,59,4.67
2678,20200723T00:00:00Z,충북,72,0,67,4.50
2679,20200723T00:00:00Z,충남,187,0,179,8.81
2680,20200723T00:00:00Z,전북,39,0,27,2.15
2681,20200723T00:00:00Z,전남,35,0,23,1.88
2682,20200723T00:00:00Z,경북,1395,54,1338,52.39
2683,20200723T00:00:00Z,경남,156,0,144,4.64
2684,20200723T00:00:00Z,제주,26,0,18,3.88
2685,20200723T00:00:00Z,검역,1002,0,706,-
2686,20200724T00:00:00Z,합계,13979,298,12817,26.96
2687,20200724T00:00:00Z,서울,1547,11,1368,15.89
2688,20200724T00:00:00Z,부산,161,3,150,4.72
2689,20200724T00:00:00Z,대구,6939,191,6730,284.80
2690,20200724T00:00:00Z,인천,380,2,355,12.85
2691,20200724T00:00:00Z,광주,202,2,115,13.87
2692,20200724T00:00:00Z,대전,166,2,142,11.26
2693,20200724T00:00:00Z,울산,57,1,53,4.97
2694,20200724T00:00:00Z,세종,50,0,50,14.61
2695,20200724T00:00:00Z,경기,1487,29,1260,11.22
2696,20200724T00:00:00Z,강원,72,3,60,4.67
2697,20200724T00:00:00Z,충북,72,0,67,4.50
2698,20200724T00:00:00Z,충남,187,0,182,8.81
2699,20200724T00:00:00Z,전북,39,0,27,2.15
2700,20200724T00:00:00Z,전남,35,0,24,1.88
2701,20200724T00:00:00Z,경북,1396,54,1338,52.43
2702,20200724T00:00:00Z,경남,158,0,145,4.70
2703,20200724T00:00:00Z,제주,26,0,18,3.88
2704,20200724T00:00:00Z,검역,1005,0,733,-
2705,20200725T00:00:00Z,합계,14092,298,12866,27.18
2706,20200725T00:00:00Z,서울,1558,11,1381,16.01
2707,20200725T00:00:00Z,부산,166,3,151,4.87
2708,20200725T00:00:00Z,대구,6939,191,6732,284.80
2709,20200725T00:00:00Z,인천,380,2,357,12.85
2710,20200725T00:00:00Z,광주,202,2,119,13.87
2711,20200725T00:00:00Z,대전,166,2,146,11.26
2712,20200725T00:00:00Z,울산,58,1,53,5.06
2713,20200725T00:00:00Z,세종,50,0,50,14.61
2714,20200725T00:00:00Z,경기,1501,29,1266,11.33
2715,20200725T00:00:00Z,강원,72,3,62,4.67
2716,20200725T00:00:00Z,충북,72,0,67,4.50
2717,20200725T00:00:00Z,충남,187,0,182,8.81
2718,20200725T00:00:00Z,전북,39,0,30,2.15
2719,20200725T00:00:00Z,전남,36,0,24,1.93
2720,20200725T00:00:00Z,경북,1396,54,1339,52.43
2721,20200725T00:00:00Z,경남,158,0,145,4.70
2722,20200725T00:00:00Z,제주,26,0,19,3.88
2723,20200725T00:00:00Z,검역,1086,0,743,-
2724,20200726T00:00:00Z,합계,14150,298,12890,27.29
2725,20200726T00:00:00Z,서울,1565,11,1383,16.08
2726,20200726T00:00:00Z,부산,167,3,151,4.89
2727,20200726T00:00:00Z,대구,6939,191,6732,284.8
2728,20200726T00:00:00Z,인천,380,2,357,12.85
2729,20200726T00:00:00Z,광주,203,2,122,13.94
2730,20200726T00:00:00Z,대전,166,2,148,11.26
2731,20200726T00:00:00Z,울산,58,1,53,5.06
2732,20200726T00:00:00Z,세종,50,0,50,14.61
2733,20200726T00:00:00Z,경기,1508,29,1277,11.38
2734,20200726T00:00:00Z,강원,72,3,64,4.67
2735,20200726T00:00:00Z,충북,72,0,67,4.5
2736,20200726T00:00:00Z,충남,187,0,182,8.81
2737,20200726T00:00:00Z,전북,39,0,30,2.15
2738,20200726T00:00:00Z,전남,36,0,24,1.93
2739,20200726T00:00:00Z,경북,1396,54,1339,52.43
2740,20200726T00:00:00Z,경남,158,0,146,4.7
2741,20200726T00:00:00Z,제주,26,0,19,3.88
2742,20200726T00:00:00Z,검역,1128,0,746,-
2743,20200727T00:00:00Z,합계,14175,299,12905,27.34
2744,20200727T00:00:00Z,서울,1574,11,1384,16.17
2745,20200727T00:00:00Z,부산,168,3,151,4.92
2746,20200727T00:00:00Z,대구,6939,191,6732,284.80
2747,20200727T00:00:00Z,인천,380,2,357,12.85
2748,20200727T00:00:00Z,광주,203,2,123,13.94
2749,20200727T00:00:00Z,대전,166,2,149,11.26
2750,20200727T00:00:00Z,울산,58,1,53,5.06
2751,20200727T00:00:00Z,세종,50,0,50,14.61
2752,20200727T00:00:00Z,경기,1514,29,1285,11.43
2753,20200727T00:00:00Z,강원,72,3,64,4.67
2754,20200727T00:00:00Z,충북,73,0,67,4.56
2755,20200727T00:00:00Z,충남,188,1,183,8.86
2756,20200727T00:00:00Z,전북,39,0,30,2.15
2757,20200727T00:00:00Z,전남,36,0,24,1.93
2758,20200727T00:00:00Z,경북,1396,54,1339,52.43
2759,20200727T00:00:00Z,경남,158,0,146,4.70
2760,20200727T00:00:00Z,제주,26,0,19,3.88
2761,20200727T00:00:00Z,검역,1135,0,749,-
2762,20200728T00:00:00Z,합계,14203,300,13007,27.39
2763,20200728T00:00:00Z,서울,1580,11,1400,16.23
2764,20200728T00:00:00Z,부산,170,3,151,4.98
2765,20200728T00:00:00Z,대구,6939,191,6737,284.80
2766,20200728T00:00:00Z,인천,380,2,357,12.85
2767,20200728T00:00:00Z,광주,203,2,127,13.94
2768,20200728T00:00:00Z,대전,166,2,151,11.26
2769,20200728T00:00:00Z,울산,58,1,53,5.06
2770,20200728T00:00:00Z,세종,50,0,50,14.61
2771,20200728T00:00:00Z,경기,1520,30,1291,11.47
2772,20200728T00:00:00Z,강원,72,3,64,4.67
2773,20200728T00:00:00Z,충북,73,0,67,4.56
2774,20200728T00:00:00Z,충남,189,1,183,8.90
2775,20200728T00:00:00Z,전북,39,0,31,2.15
2776,20200728T00:00:00Z,전남,38,0,24,2.04
2777,20200728T00:00:00Z,경북,1397,54,1339,52.47
2778,20200728T00:00:00Z,경남,158,0,148,4.70
2779,20200728T00:00:00Z,제주,26,0,19,3.88
2780,20200728T00:00:00Z,검역,1145,0,815,-
2781,20200729T00:00:00Z,합계,14251,300,13069,27.49
2782,20200729T00:00:00Z,서울,1589,11,1410,16.33
2783,20200729T00:00:00Z,부산,171,3,151,5.01
2784,20200729T00:00:00Z,대구,6939,191,6739,284.80
2785,20200729T00:00:00Z,인천,383,2,359,12.96
2786,20200729T00:00:00Z,광주,204,2,132,14.00
2787,20200729T00:00:00Z,대전,166,2,153,11.26
2788,20200729T00:00:00Z,울산,59,1,53,5.14
2789,20200729T00:00:00Z,세종,50,0,50,14.61
2790,20200729T00:00:00Z,경기,1531,30,1312,11.55
2791,20200729T00:00:00Z,강원,72,3,65,4.67
2792,20200729T00:00:00Z,충북,73,0,69,4.56
2793,20200729T00:00:00Z,충남,189,1,183,8.90
2794,20200729T00:00:00Z,전북,39,0,31,2.15
2795,20200729T00:00:00Z,전남,38,0,24,2.04
2796,20200729T00:00:00Z,경북,1398,54,1339,52.51
2797,20200729T00:00:00Z,경남,158,0,148,4.70
2798,20200729T00:00:00Z,제주,26,0,21,3.88
2799,20200729T00:00:00Z,검역,1166,0,830,-
2800,20200730T00:00:00Z,합계,14269,300,13132,27.52
2801,20200730T00:00:00Z,서울,1592,11,1417,16.36
2802,20200730T00:00:00Z,부산,171,3,153,5.01
2803,20200730T00:00:00Z,대구,6939,191,6741,284.80
2804,20200730T00:00:00Z,인천,383,2,361,12.96
2805,20200730T00:00:00Z,광주,204,2,133,14.00
2806,20200730T00:00:00Z,대전,166,2,157,11.26
2807,20200730T00:00:00Z,울산,59,1,53,5.14
2808,20200730T00:00:00Z,세종,50,0,50,14.61
2809,20200730T00:00:00Z,경기,1536,30,1321,11.59
2810,20200730T00:00:00Z,강원,72,3,65,4.67
2811,20200730T00:00:00Z,충북,73,0,70,4.56
2812,20200730T00:00:00Z,충남,189,1,184,8.90
2813,20200730T00:00:00Z,전북,39,0,32,2.15
2814,20200730T00:00:00Z,전남,38,0,24,2.04
2815,20200730T00:00:00Z,경북,1399,54,1339,52.54
2816,20200730T00:00:00Z,경남,159,0,148,4.73
2817,20200730T00:00:00Z,제주,26,0,21,3.88
2818,20200730T00:00:00Z,검역,1174,0,863,-
2819,20200731T00:00:00Z,합계,14305,301,13183,27.59
2820,20200731T00:00:00Z,서울,1600,11,1424,16.44
2821,20200731T00:00:00Z,부산,171,3,154,5.01
2822,20200731T00:00:00Z,대구,6940,191,6743,284.84
2823,20200731T00:00:00Z,인천,383,2,366,12.96
2824,20200731T00:00:00Z,광주,204,2,135,14.00
2825,20200731T00:00:00Z,대전,166,2,157,11.26
2826,20200731T00:00:00Z,울산,59,1,53,5.14
2827,20200731T00:00:00Z,세종,50,0,50,14.61
2828,20200731T00:00:00Z,경기,1546,31,1327,11.67
2829,20200731T00:00:00Z,강원,74,3,67,4.80
2830,20200731T00:00:00Z,충북,73,0,70,4.56
2831,20200731T00:00:00Z,충남,190,1,185,8.95
2832,20200731T00:00:00Z,전북,39,0,33,2.15
2833,20200731T00:00:00Z,전남,38,0,24,2.04
2834,20200731T00:00:00Z,경북,1401,54,1339,52.62
2835,20200731T00:00:00Z,경남,159,0,149,4.73
2836,20200731T00:00:00Z,제주,26,0,21,3.88
2837,20200731T00:00:00Z,검역,1186,0,886,-
2838,20200801T00:00:00Z,합계,14336,301,13233,27.65
2839,20200801T00:00:00Z,서울,1602,11,1434,16.46
2840,20200801T00:00:00Z,부산,172,3,154,5.04
2841,20200801T00:00:00Z,대구,6940,191,6745,284.84
2842,20200801T00:00:00Z,인천,384,2,366,12.99
2843,20200801T00:00:00Z,광주,204,2,142,14.00
2844,20200801T00:00:00Z,대전,166,2,159,11.26
2845,20200801T00:00:00Z,울산,59,1,53,5.14
2846,20200801T00:00:00Z,세종,50,0,50,14.61
2847,20200801T00:00:00Z,경기,1553,31,1336,11.72
2848,20200801T00:00:00Z,강원,74,3,67,4.80
2849,20200801T00:00:00Z,충북,73,0,70,4.56
2850,20200801T00:00:00Z,충남,190,1,185,8.95
2851,20200801T00:00:00Z,전북,39,0,33,2.15
2852,20200801T00:00:00Z,전남,38,0,24,2.04
2853,20200801T00:00:00Z,경북,1402,54,1339,52.66
2854,20200801T00:00:00Z,경남,159,0,149,4.73
2855,20200801T00:00:00Z,제주,26,0,21,3.88
2856,20200801T00:00:00Z,검역,1205,0,906,-
2857,20200802T00:00:00Z,합계,14366,301,13259,27.71
2858,20200802T00:00:00Z,서울,1607,11,1442,16.51
2859,20200802T00:00:00Z,부산,173,3,154,5.07
2860,20200802T00:00:00Z,대구,6942,191,6745,284.92
2861,20200802T00:00:00Z,인천,384,2,366,12.99
2862,20200802T00:00:00Z,광주,205,2,143,14.07
2863,20200802T00:00:00Z,대전,166,2,159,11.26
2864,20200802T00:00:00Z,울산,59,1,54,5.14
2865,20200802T00:00:00Z,세종,50,0,50,14.61
2866,20200802T00:00:00Z,경기,1556,31,1341,11.74
2867,20200802T00:00:00Z,강원,74,3,67,4.8
2868,20200802T00:00:00Z,충북,73,0,70,4.56
2869,20200802T00:00:00Z,충남,190,1,185,8.95
2870,20200802T00:00:00Z,전북,39,0,34,2.15
2871,20200802T00:00:00Z,전남,38,0,24,2.04
2872,20200802T00:00:00Z,경북,1403,54,1339,52.69
2873,20200802T00:00:00Z,경남,159,0,153,4.73
2874,20200802T00:00:00Z,제주,26,0,21,3.88
2875,20200802T00:00:00Z,검역,1222,0,912,-
2876,20200803T00:00:00Z,합계,14389,301,13280,27.75
2877,20200803T00:00:00Z,서울,1612,11,1449,16.56
2878,20200803T00:00:00Z,부산,173,3,154,5.07
2879,20200803T00:00:00Z,대구,6942,191,6745,284.92
2880,20200803T00:00:00Z,인천,384,2,366,12.99
2881,20200803T00:00:00Z,광주,205,2,146,14.07
2882,20200803T00:00:00Z,대전,166,2,160,11.26
2883,20200803T00:00:00Z,울산,59,1,54,5.14
2884,20200803T00:00:00Z,세종,50,0,50,14.61
2885,20200803T00:00:00Z,경기,1557,31,1342,11.75
2886,20200803T00:00:00Z,강원,74,3,67,4.80
2887,20200803T00:00:00Z,충북,73,0,70,4.56
2888,20200803T00:00:00Z,충남,190,1,185,8.95
2889,20200803T00:00:00Z,전북,39,0,35,2.15
2890,20200803T00:00:00Z,전남,38,0,24,2.04
